2024-07-16 13:18:49,214 INFO    StreamThr :2971943 [internal.py:wandb_internal():86] W&B internal server running at pid: 2971943, started at: 2024-07-16 13:18:49.214506
2024-07-16 13:18:49,216 DEBUG   HandlerThread:2971943 [handler.py:handle_request():146] handle_request: status
2024-07-16 13:18:49,216 INFO    WriterThread:2971943 [datastore.py:open_for_write():87] open: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240716_131849-z70ys81f/run-z70ys81f.wandb
2024-07-16 13:18:49,216 DEBUG   SenderThread:2971943 [sender.py:send():379] send: header
2024-07-16 13:18:49,217 DEBUG   SenderThread:2971943 [sender.py:send():379] send: run
2024-07-16 13:18:50,467 INFO    SenderThread:2971943 [dir_watcher.py:__init__():211] watching files in: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240716_131849-z70ys81f/files
2024-07-16 13:18:50,467 INFO    SenderThread:2971943 [sender.py:_start_run_threads():1124] run started: z70ys81f with start time 1721107129.214254
2024-07-16 13:18:50,473 DEBUG   HandlerThread:2971943 [handler.py:handle_request():146] handle_request: check_version
2024-07-16 13:18:50,473 DEBUG   SenderThread:2971943 [sender.py:send_request():406] send_request: check_version
2024-07-16 13:18:50,823 DEBUG   HandlerThread:2971943 [handler.py:handle_request():146] handle_request: run_start
2024-07-16 13:18:50,827 DEBUG   HandlerThread:2971943 [system_info.py:__init__():26] System info init
2024-07-16 13:18:50,827 DEBUG   HandlerThread:2971943 [system_info.py:__init__():41] System info init done
2024-07-16 13:18:50,827 INFO    HandlerThread:2971943 [system_monitor.py:start():194] Starting system monitor
2024-07-16 13:18:50,827 INFO    SystemMonitor:2971943 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-16 13:18:50,827 INFO    HandlerThread:2971943 [system_monitor.py:probe():214] Collecting system info
2024-07-16 13:18:50,828 INFO    SystemMonitor:2971943 [interfaces.py:start():190] Started cpu monitoring
2024-07-16 13:18:50,828 INFO    SystemMonitor:2971943 [interfaces.py:start():190] Started disk monitoring
2024-07-16 13:18:50,828 INFO    SystemMonitor:2971943 [interfaces.py:start():190] Started gpu monitoring
2024-07-16 13:18:50,829 INFO    SystemMonitor:2971943 [interfaces.py:start():190] Started memory monitoring
2024-07-16 13:18:50,829 INFO    SystemMonitor:2971943 [interfaces.py:start():190] Started network monitoring
2024-07-16 13:18:50,842 DEBUG   HandlerThread:2971943 [system_info.py:probe():150] Probing system
2024-07-16 13:18:50,843 DEBUG   HandlerThread:2971943 [system_info.py:_probe_git():135] Probing git
2024-07-16 13:18:50,845 DEBUG   HandlerThread:2971943 [system_info.py:_probe_git():143] Probing git done
2024-07-16 13:18:50,845 DEBUG   HandlerThread:2971943 [system_info.py:probe():198] Probing system done
2024-07-16 13:18:50,845 DEBUG   HandlerThread:2971943 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-112-generic-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-07-16T05:18:50.842942', 'startedAt': '2024-07-16T05:18:49.212620', 'docker': None, 'cuda': None, 'args': ('--wandb_project', 'MindBrige_text_only_mixco_loss', '--model_name', 'MindBrige_text_only_mixco_loss', '--subj_list', '1', '2', '5', '7', '--num_epochs', '300', '--batch_size', '200', '--val_batch_size', '50', '--h_size', '2048', '--n_blocks', '4', '--pool_type', 'max', '--pool_num', '8192', '--mse_mult', '1e5', '--mae_mult', '1e4', '--rec_mult', '1', '--cyc_mult', '1', '--eval_interval', '1', '--ckpt_interval', '1', '--max_lr', '3e-4', '--num_workers', '4', '--nce_mult', '1', '--mixup_pct', '0.2'), 'state': 'running', 'program': '/media/SSD_1_2T/xt/MindBridge/src/main.py', 'codePathLocal': 'main.py', 'codePath': 'src/main.py', 'git': {'remote': 'https://github.com/littlepure2333/MindBridge.git', 'commit': 'caed23be881e8c298f8a81aa933213ba68258519'}, 'email': '1508957301@qq.com', 'root': '/media/SSD_1_2T/xt/MindBridge', 'host': 'fmri-System-Product-Name', 'username': 'fmri', 'executable': '/home/fmri/miniconda3/envs/xt/bin/python3.10', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3237.8797812499997, 'min': 800.0, 'max': 4937.5}, 'cpu_freq_per_core': [{'current': 5488.008, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5800.0}, {'current': 5636.924, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 467.8895797729492, 'used': 258.74132537841797}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090 D', 'memory_total': 25757220864}], 'memory': {'total': 125.60403060913086}}
2024-07-16 13:18:50,845 INFO    HandlerThread:2971943 [system_monitor.py:probe():224] Finished collecting system info
2024-07-16 13:18:50,845 INFO    HandlerThread:2971943 [system_monitor.py:probe():227] Publishing system info
2024-07-16 13:18:50,845 DEBUG   HandlerThread:2971943 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-07-16 13:18:51,468 INFO    Thread-12 :2971943 [dir_watcher.py:_on_file_created():271] file/dir created: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240716_131849-z70ys81f/files/conda-environment.yaml
2024-07-16 13:18:51,811 DEBUG   HandlerThread:2971943 [system_info.py:_save_conda():222] Saving conda packages done
2024-07-16 13:18:51,812 INFO    HandlerThread:2971943 [system_monitor.py:probe():229] Finished publishing system info
2024-07-16 13:18:51,813 DEBUG   SenderThread:2971943 [sender.py:send():379] send: files
2024-07-16 13:18:51,813 INFO    SenderThread:2971943 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-07-16 13:18:51,867 DEBUG   HandlerThread:2971943 [handler.py:handle_request():146] handle_request: python_packages
2024-07-16 13:18:51,867 DEBUG   SenderThread:2971943 [sender.py:send_request():406] send_request: python_packages
2024-07-16 13:18:51,868 DEBUG   SenderThread:2971943 [sender.py:send():379] send: telemetry
2024-07-16 13:18:51,868 DEBUG   HandlerThread:2971943 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-16 13:18:51,869 DEBUG   HandlerThread:2971943 [handler.py:handle_request():146] handle_request: stop_status
2024-07-16 13:18:51,869 DEBUG   SenderThread:2971943 [sender.py:send_request():406] send_request: stop_status
2024-07-16 13:18:52,468 INFO    Thread-12 :2971943 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240716_131849-z70ys81f/files/conda-environment.yaml
2024-07-16 13:18:52,468 INFO    Thread-12 :2971943 [dir_watcher.py:_on_file_created():271] file/dir created: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240716_131849-z70ys81f/files/requirements.txt
2024-07-16 13:18:52,468 INFO    Thread-12 :2971943 [dir_watcher.py:_on_file_created():271] file/dir created: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240716_131849-z70ys81f/files/wandb-metadata.json
2024-07-16 13:18:52,577 DEBUG   SenderThread:2971943 [sender.py:send():379] send: exit
2024-07-16 13:18:52,577 INFO    SenderThread:2971943 [sender.py:send_exit():586] handling exit code: 1
2024-07-16 13:18:52,577 INFO    SenderThread:2971943 [sender.py:send_exit():588] handling runtime: 1
2024-07-16 13:18:52,578 INFO    SenderThread:2971943 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-07-16 13:18:52,578 INFO    SenderThread:2971943 [sender.py:send_exit():594] send defer
2024-07-16 13:18:52,578 DEBUG   HandlerThread:2971943 [handler.py:handle_request():146] handle_request: defer
2024-07-16 13:18:52,578 INFO    HandlerThread:2971943 [handler.py:handle_request_defer():172] handle defer: 0
2024-07-16 13:18:52,578 DEBUG   SenderThread:2971943 [sender.py:send_request():406] send_request: defer
2024-07-16 13:18:52,579 INFO    SenderThread:2971943 [sender.py:send_request_defer():610] handle sender defer: 0
2024-07-16 13:18:52,579 INFO    SenderThread:2971943 [sender.py:transition_state():614] send defer: 1
2024-07-16 13:18:52,579 DEBUG   HandlerThread:2971943 [handler.py:handle_request():146] handle_request: defer
2024-07-16 13:18:52,579 INFO    HandlerThread:2971943 [handler.py:handle_request_defer():172] handle defer: 1
2024-07-16 13:18:52,579 DEBUG   SenderThread:2971943 [sender.py:send_request():406] send_request: defer
2024-07-16 13:18:52,579 INFO    SenderThread:2971943 [sender.py:send_request_defer():610] handle sender defer: 1
2024-07-16 13:18:52,579 INFO    SenderThread:2971943 [sender.py:transition_state():614] send defer: 2
2024-07-16 13:18:52,579 DEBUG   HandlerThread:2971943 [handler.py:handle_request():146] handle_request: defer
2024-07-16 13:18:52,579 INFO    HandlerThread:2971943 [handler.py:handle_request_defer():172] handle defer: 2
2024-07-16 13:18:52,579 INFO    HandlerThread:2971943 [system_monitor.py:finish():203] Stopping system monitor
2024-07-16 13:18:52,580 DEBUG   SystemMonitor:2971943 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-16 13:18:52,580 DEBUG   SystemMonitor:2971943 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-07-16 13:18:52,580 DEBUG   SystemMonitor:2971943 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-07-16 13:18:52,580 INFO    HandlerThread:2971943 [interfaces.py:finish():202] Joined cpu monitor
2024-07-16 13:18:52,580 INFO    HandlerThread:2971943 [interfaces.py:finish():202] Joined disk monitor
2024-07-16 13:18:52,632 INFO    HandlerThread:2971943 [interfaces.py:finish():202] Joined gpu monitor
2024-07-16 13:18:52,632 INFO    HandlerThread:2971943 [interfaces.py:finish():202] Joined memory monitor
2024-07-16 13:18:52,632 INFO    HandlerThread:2971943 [interfaces.py:finish():202] Joined network monitor
2024-07-16 13:18:52,632 DEBUG   SenderThread:2971943 [sender.py:send_request():406] send_request: defer
2024-07-16 13:18:52,632 INFO    SenderThread:2971943 [sender.py:send_request_defer():610] handle sender defer: 2
2024-07-16 13:18:52,632 INFO    SenderThread:2971943 [sender.py:transition_state():614] send defer: 3
2024-07-16 13:18:52,632 DEBUG   SenderThread:2971943 [sender.py:send():379] send: stats
