2024-08-30 11:17:14,900 INFO    StreamThr :295994 [internal.py:wandb_internal():86] W&B internal server running at pid: 295994, started at: 2024-08-30 11:17:14.900483
2024-08-30 11:17:14,902 DEBUG   HandlerThread:295994 [handler.py:handle_request():146] handle_request: status
2024-08-30 11:17:14,903 INFO    WriterThread:295994 [datastore.py:open_for_write():87] open: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240830_111714-r5zntot9/run-r5zntot9.wandb
2024-08-30 11:17:14,903 DEBUG   SenderThread:295994 [sender.py:send():379] send: header
2024-08-30 11:17:14,904 DEBUG   SenderThread:295994 [sender.py:send():379] send: run
2024-08-30 11:17:15,821 INFO    SenderThread:295994 [dir_watcher.py:__init__():211] watching files in: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240830_111714-r5zntot9/files
2024-08-30 11:17:15,821 INFO    SenderThread:295994 [sender.py:_start_run_threads():1124] run started: r5zntot9 with start time 1724987834.900144
2024-08-30 11:17:15,830 DEBUG   HandlerThread:295994 [handler.py:handle_request():146] handle_request: check_version
2024-08-30 11:17:15,830 DEBUG   SenderThread:295994 [sender.py:send_request():406] send_request: check_version
2024-08-30 11:17:16,137 DEBUG   HandlerThread:295994 [handler.py:handle_request():146] handle_request: run_start
2024-08-30 11:17:16,140 DEBUG   HandlerThread:295994 [system_info.py:__init__():26] System info init
2024-08-30 11:17:16,141 DEBUG   HandlerThread:295994 [system_info.py:__init__():41] System info init done
2024-08-30 11:17:16,141 INFO    HandlerThread:295994 [system_monitor.py:start():194] Starting system monitor
2024-08-30 11:17:16,141 INFO    SystemMonitor:295994 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-30 11:17:16,141 INFO    HandlerThread:295994 [system_monitor.py:probe():214] Collecting system info
2024-08-30 11:17:16,142 INFO    SystemMonitor:295994 [interfaces.py:start():190] Started cpu monitoring
2024-08-30 11:17:16,142 INFO    SystemMonitor:295994 [interfaces.py:start():190] Started disk monitoring
2024-08-30 11:17:16,142 INFO    SystemMonitor:295994 [interfaces.py:start():190] Started gpu monitoring
2024-08-30 11:17:16,143 INFO    SystemMonitor:295994 [interfaces.py:start():190] Started memory monitoring
2024-08-30 11:17:16,143 INFO    SystemMonitor:295994 [interfaces.py:start():190] Started network monitoring
2024-08-30 11:17:16,156 DEBUG   HandlerThread:295994 [system_info.py:probe():150] Probing system
2024-08-30 11:17:16,157 DEBUG   HandlerThread:295994 [system_info.py:_probe_git():135] Probing git
2024-08-30 11:17:16,159 DEBUG   HandlerThread:295994 [system_info.py:_probe_git():143] Probing git done
2024-08-30 11:17:16,159 DEBUG   HandlerThread:295994 [system_info.py:probe():198] Probing system done
