2024-08-23 18:58:25,182 INFO    StreamThr :2637510 [internal.py:wandb_internal():86] W&B internal server running at pid: 2637510, started at: 2024-08-23 18:58:25.182288
2024-08-23 18:58:25,183 DEBUG   HandlerThread:2637510 [handler.py:handle_request():146] handle_request: status
2024-08-23 18:58:25,184 INFO    WriterThread:2637510 [datastore.py:open_for_write():87] open: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240823_185825-xvaomsur/run-xvaomsur.wandb
2024-08-23 18:58:25,184 DEBUG   SenderThread:2637510 [sender.py:send():379] send: header
2024-08-23 18:58:25,185 DEBUG   SenderThread:2637510 [sender.py:send():379] send: run
2024-08-23 18:58:26,114 INFO    SenderThread:2637510 [dir_watcher.py:__init__():211] watching files in: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240823_185825-xvaomsur/files
2024-08-23 18:58:26,114 INFO    SenderThread:2637510 [sender.py:_start_run_threads():1124] run started: xvaomsur with start time 1724410705.181994
2024-08-23 18:58:26,118 DEBUG   HandlerThread:2637510 [handler.py:handle_request():146] handle_request: check_version
2024-08-23 18:58:26,118 DEBUG   SenderThread:2637510 [sender.py:send_request():406] send_request: check_version
2024-08-23 18:58:26,411 DEBUG   HandlerThread:2637510 [handler.py:handle_request():146] handle_request: run_start
2024-08-23 18:58:26,415 DEBUG   HandlerThread:2637510 [system_info.py:__init__():26] System info init
2024-08-23 18:58:26,415 DEBUG   HandlerThread:2637510 [system_info.py:__init__():41] System info init done
2024-08-23 18:58:26,415 INFO    HandlerThread:2637510 [system_monitor.py:start():194] Starting system monitor
2024-08-23 18:58:26,415 INFO    SystemMonitor:2637510 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-23 18:58:26,415 INFO    HandlerThread:2637510 [system_monitor.py:probe():214] Collecting system info
2024-08-23 18:58:26,415 INFO    SystemMonitor:2637510 [interfaces.py:start():190] Started cpu monitoring
2024-08-23 18:58:26,416 INFO    SystemMonitor:2637510 [interfaces.py:start():190] Started disk monitoring
2024-08-23 18:58:26,416 INFO    SystemMonitor:2637510 [interfaces.py:start():190] Started gpu monitoring
2024-08-23 18:58:26,416 INFO    SystemMonitor:2637510 [interfaces.py:start():190] Started memory monitoring
2024-08-23 18:58:26,417 INFO    SystemMonitor:2637510 [interfaces.py:start():190] Started network monitoring
2024-08-23 18:58:26,438 DEBUG   HandlerThread:2637510 [system_info.py:probe():150] Probing system
2024-08-23 18:58:26,439 DEBUG   HandlerThread:2637510 [system_info.py:_probe_git():135] Probing git
2024-08-23 18:58:26,441 DEBUG   HandlerThread:2637510 [system_info.py:_probe_git():143] Probing git done
2024-08-23 18:58:26,441 DEBUG   HandlerThread:2637510 [system_info.py:probe():198] Probing system done
