2024-09-03 11:58:13,362 INFO    StreamThr :139007 [internal.py:wandb_internal():86] W&B internal server running at pid: 139007, started at: 2024-09-03 11:58:13.361789
2024-09-03 11:58:13,362 DEBUG   HandlerThread:139007 [handler.py:handle_request():146] handle_request: status
2024-09-03 11:58:13,363 INFO    WriterThread:139007 [datastore.py:open_for_write():87] open: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240903_115813-jzkwwkgk/run-jzkwwkgk.wandb
2024-09-03 11:58:13,363 DEBUG   SenderThread:139007 [sender.py:send():379] send: header
2024-09-03 11:58:13,365 DEBUG   SenderThread:139007 [sender.py:send():379] send: run
2024-09-03 11:58:14,274 INFO    SenderThread:139007 [dir_watcher.py:__init__():211] watching files in: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240903_115813-jzkwwkgk/files
2024-09-03 11:58:14,274 INFO    SenderThread:139007 [sender.py:_start_run_threads():1124] run started: jzkwwkgk with start time 1725335893.36189
2024-09-03 11:58:14,275 DEBUG   HandlerThread:139007 [handler.py:handle_request():146] handle_request: check_version
2024-09-03 11:58:14,275 DEBUG   SenderThread:139007 [sender.py:send_request():406] send_request: check_version
2024-09-03 11:58:14,513 DEBUG   HandlerThread:139007 [handler.py:handle_request():146] handle_request: run_start
2024-09-03 11:58:14,539 DEBUG   HandlerThread:139007 [system_info.py:__init__():26] System info init
2024-09-03 11:58:14,540 DEBUG   HandlerThread:139007 [system_info.py:__init__():41] System info init done
2024-09-03 11:58:14,540 INFO    HandlerThread:139007 [system_monitor.py:start():194] Starting system monitor
2024-09-03 11:58:14,540 INFO    SystemMonitor:139007 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-09-03 11:58:14,540 INFO    HandlerThread:139007 [system_monitor.py:probe():214] Collecting system info
2024-09-03 11:58:14,540 INFO    SystemMonitor:139007 [interfaces.py:start():190] Started cpu monitoring
2024-09-03 11:58:14,540 INFO    SystemMonitor:139007 [interfaces.py:start():190] Started disk monitoring
2024-09-03 11:58:14,540 INFO    SystemMonitor:139007 [interfaces.py:start():190] Started gpu monitoring
2024-09-03 11:58:14,540 INFO    SystemMonitor:139007 [interfaces.py:start():190] Started memory monitoring
2024-09-03 11:58:14,541 INFO    SystemMonitor:139007 [interfaces.py:start():190] Started network monitoring
2024-09-03 11:58:14,555 DEBUG   HandlerThread:139007 [system_info.py:probe():150] Probing system
2024-09-03 11:58:14,555 DEBUG   HandlerThread:139007 [system_info.py:_probe_git():135] Probing git
2024-09-03 11:58:14,557 DEBUG   HandlerThread:139007 [system_info.py:_probe_git():143] Probing git done
2024-09-03 11:58:14,557 DEBUG   HandlerThread:139007 [system_info.py:probe():198] Probing system done
2024-09-03 11:58:14,557 DEBUG   HandlerThread:139007 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-119-generic-x86_64-with-glibc2.35', 'python': '3.10.14', 'heartbeatAt': '2024-09-03T03:58:14.555084', 'startedAt': '2024-09-03T03:58:13.348439', 'docker': None, 'cuda': None, 'args': ('--wandb_project', 'MindBrige_image_sketch', '--trainer_select', 'trainer_fmri_img_sketch', '--model_name', 'MindBrige_image_sketch_vitb32_infonce_234_8_11', '--clip_variant', 'ViT-B/32', '--subj_list', '1', '2', '5', '7', '--num_epochs', '200', '--batch_size', '250', '--val_batch_size', '50', '--h_size', '2048', '--n_blocks', '4', '--pool_type', 'max', '--pool_num', '8192', '--mse_mult', '1e2', '--mae_mult', '1e2', '--rec_mult', '1', '--cyc_mult', '1', '--info_nce_mult', '1e0', '--eval_interval', '1', '--ckpt_interval', '5', '--max_lr', '5e-4', '--num_workers', '2', '--mixup_pct', '0.2'), 'state': 'running', 'program': '/media/SSD_1_2T/xt/MindBridge/src/main.py', 'codePathLocal': 'main.py', 'codePath': 'src/main.py', 'git': {'remote': 'https://github.com/littlepure2333/MindBridge.git', 'commit': 'caed23be881e8c298f8a81aa933213ba68258519'}, 'email': '1508957301@qq.com', 'root': '/media/SSD_1_2T/xt/MindBridge', 'host': 'fmri-System-Product-Name', 'username': 'fmri', 'executable': '/home/fmri/miniconda3/envs/xt/bin/python3.10', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 3155.8488749999997, 'min': 800.0, 'max': 4937.5}, 'cpu_freq_per_core': [{'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5800.0}, {'current': 5500.0, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5800.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 5487.164, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 5500.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}, {'current': 3000.0, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 467.8895797729492, 'used': 386.4817085266113}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}, {'name': 'NVIDIA GeForce RTX 4090 D', 'memory_total': 25757220864}], 'memory': {'total': 125.60403060913086}}
2024-09-03 11:58:14,557 INFO    HandlerThread:139007 [system_monitor.py:probe():224] Finished collecting system info
2024-09-03 11:58:14,557 INFO    HandlerThread:139007 [system_monitor.py:probe():227] Publishing system info
2024-09-03 11:58:14,557 DEBUG   HandlerThread:139007 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-09-03 11:58:15,274 INFO    Thread-12 :139007 [dir_watcher.py:_on_file_created():271] file/dir created: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240903_115813-jzkwwkgk/files/conda-environment.yaml
2024-09-03 11:58:16,274 INFO    Thread-12 :139007 [dir_watcher.py:_on_file_modified():288] file/dir modified: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240903_115813-jzkwwkgk/files/conda-environment.yaml
2024-09-03 11:58:16,329 DEBUG   HandlerThread:139007 [system_info.py:_save_conda():222] Saving conda packages done
2024-09-03 11:58:16,329 INFO    HandlerThread:139007 [system_monitor.py:probe():229] Finished publishing system info
2024-09-03 11:58:16,335 DEBUG   SenderThread:139007 [sender.py:send():379] send: files
2024-09-03 11:58:16,335 INFO    SenderThread:139007 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-09-03 11:58:16,435 DEBUG   HandlerThread:139007 [handler.py:handle_request():146] handle_request: python_packages
2024-09-03 11:58:16,436 DEBUG   SenderThread:139007 [sender.py:send_request():406] send_request: python_packages
2024-09-03 11:58:16,436 DEBUG   SenderThread:139007 [sender.py:send():379] send: telemetry
2024-09-03 11:58:16,436 DEBUG   HandlerThread:139007 [handler.py:handle_request():146] handle_request: stop_status
2024-09-03 11:58:16,437 DEBUG   SenderThread:139007 [sender.py:send_request():406] send_request: stop_status
2024-09-03 11:58:16,437 DEBUG   HandlerThread:139007 [handler.py:handle_request():146] handle_request: internal_messages
