2024-08-23 18:56:08,683 INFO    StreamThr :2633299 [internal.py:wandb_internal():86] W&B internal server running at pid: 2633299, started at: 2024-08-23 18:56:08.682733
2024-08-23 18:56:08,684 DEBUG   HandlerThread:2633299 [handler.py:handle_request():146] handle_request: status
2024-08-23 18:56:08,684 INFO    WriterThread:2633299 [datastore.py:open_for_write():87] open: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240823_185608-m1roqbux/run-m1roqbux.wandb
2024-08-23 18:56:08,685 DEBUG   SenderThread:2633299 [sender.py:send():379] send: header
2024-08-23 18:56:08,686 DEBUG   SenderThread:2633299 [sender.py:send():379] send: run
2024-08-23 18:56:09,712 INFO    SenderThread:2633299 [dir_watcher.py:__init__():211] watching files in: /media/SSD_1_2T/xt/MindBridge/src/wandb/run-20240823_185608-m1roqbux/files
2024-08-23 18:56:09,712 INFO    SenderThread:2633299 [sender.py:_start_run_threads():1124] run started: m1roqbux with start time 1724410568.682515
2024-08-23 18:56:09,716 DEBUG   HandlerThread:2633299 [handler.py:handle_request():146] handle_request: check_version
2024-08-23 18:56:09,716 DEBUG   SenderThread:2633299 [sender.py:send_request():406] send_request: check_version
2024-08-23 18:56:12,803 DEBUG   HandlerThread:2633299 [handler.py:handle_request():146] handle_request: run_start
2024-08-23 18:56:12,807 DEBUG   HandlerThread:2633299 [system_info.py:__init__():26] System info init
2024-08-23 18:56:12,807 DEBUG   HandlerThread:2633299 [system_info.py:__init__():41] System info init done
2024-08-23 18:56:12,807 INFO    HandlerThread:2633299 [system_monitor.py:start():194] Starting system monitor
2024-08-23 18:56:12,807 INFO    SystemMonitor:2633299 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-23 18:56:12,807 INFO    HandlerThread:2633299 [system_monitor.py:probe():214] Collecting system info
2024-08-23 18:56:12,808 INFO    SystemMonitor:2633299 [interfaces.py:start():190] Started cpu monitoring
2024-08-23 18:56:12,809 INFO    SystemMonitor:2633299 [interfaces.py:start():190] Started disk monitoring
2024-08-23 18:56:12,809 INFO    SystemMonitor:2633299 [interfaces.py:start():190] Started gpu monitoring
2024-08-23 18:56:12,810 INFO    SystemMonitor:2633299 [interfaces.py:start():190] Started memory monitoring
2024-08-23 18:56:12,810 INFO    SystemMonitor:2633299 [interfaces.py:start():190] Started network monitoring
2024-08-23 18:56:12,824 DEBUG   HandlerThread:2633299 [system_info.py:probe():150] Probing system
